weibo_id user_id time emotional_level repost_num follow_num at_flag topic_flag url_flag content_length time_step fans_num width1 width2 width3 width4 width5 width6 width7 width8 width9 width10 width11 width12
3956688102637359 1346879 22:56:58 3.22147901959 132 24 0 0 0 1 3 30856 16 28 34 35 45 46 48 49 60 76 92 94
3956891589335198 7333613 12:25:32 6.427435091131227 484 99 0 0 0 46 1 529 1 6 10 17 41 56 56 56 56 56 56 56
3956945574582365 4116903 16:00:03 2.312642197183 1089 281 0 0 0 7 2 176722 91 216 408 543 806 889 980 1019 1044 1058 1073 1075
3956961010039006 3171290 17:01:24 26.4373239299274 421 27 0 4 1 21 2 4165 2 2 2 2 3 77 231 274 304 357 383 390
3956977279184209 6577555 18:06:03 18.512467525449885 536 109 0 2 0 19 2 92535 3 3 3 7 15 25 142 177 207 304 307 308
3956997961538519 7460165 19:28:14 20.106246594208 155 162 0 0 1 14 3 101550 21 34 39 50 60 75 92 93 93 119 131 133
3957025379213886 7581905 21:17:11 54.67337063947323 285 143 0 2 1 55 3 20349 0 0 0 0 0 0 0 0 0 0 0 0
3957030996156190 5686219 21:39:30 40.985156883244215 219 26 0 0 1 55 3 2405 0 4 6 10 31 40 62 89 146 198 211 214
3957088919217247 3801697 01:29:40 1.365266847721 1184 87 0 2 0 6 0 16247 45 64 78 90 112 121 156 327 736 1163 1178 1181
3957198553790244 350097 08:45:19 46.07465311000379 491 23 3 2 2 42 1 56 2 11 32 50 142 200 291 347 389 449 486 490
3957209308414720 345409 09:28:03 12.7780618326 293 53 0 0 1 9 1 1127 0 0 0 0 0 62 97 117 131 220 284 286
3957287150667623 2024828 14:37:22 5.00281508421 1386 21 0 0 0 5 2 215918 128 190 228 252 339 414 541 653 839 1063 1173 1206
3957294485832715 4054460 15:06:31 30.3687608512672 225 91 0 2 1 38 2 2078 13 15 22 25 30 39 79 118 137 205 213 216
3957397397359474 6369637 21:55:26 24.89572728703121 195 111 0 2 0 32 3 38333 5 9 38 50 87 111 115 121 129 172 177 180
3957400115028168 5396488 22:06:15 14.609078085880006 486 3025 0 2 0 20 3 47439 46 86 108 122 157 187 200 205 224 433 461 466
3957411369130083 2298223 22:50:58 35.28774896138995 266 55 0 2 0 49 3 9788 22 36 45 56 69 73 74 74 94 158 191 203
3957622518222501 5961549 12:50:00 22.29767766629136 193 216 0 0 0 30 1 17660 28 42 51 58 67 81 167 176 186 188 188 189
3957640226423043 8361536 14:00:22 21.805388852253397 168 237 0 0 1 22 2 457 0 3 5 8 41 87 119 123 131 134 142 161
3957707453105707 6369360 18:27:29 30.387100705291697 1075 95 0 4 1 30 2 2942 37 113 163 219 394 579 715 907 944 1042 1050 1053
3957718199384727 6308706 19:10:12 1.9859959853320293 769 56 0 0 0 9 3 97128 19 28 31 38 53 61 71 73 73 75 75 75
3957746485830527 5317729 21:02:36 17.5453941817552 1278 20 0 0 1 19 3 101839 108 109 269 370 607 717 828 857 870 1099 1169 1189
3957752353331786 2574642 21:25:54 21.831324210610823 1408 1 1 2 1 20 3 50458 334 335 536 651 828 967 1006 1015 1033 1165 1299 1329
3957786142255812 6308706 23:40:11 1.2822747702811998 153 56 0 0 0 5 3 97128 45 63 72 80 91 96 106 113 128 141 148 151
3957793293584033 4512131 00:08:36 13.800888537843699 168 79 0 4 1 25 0 12711 7 14 23 28 36 38 42 53 106 166 169 169
3957824138296873 1351956 02:11:10 39.159129280216696 175 150 0 2 0 38 0 5676 4 4 5 5 9 12 52 121 149 170 171 172
3957972582971122 5257388 12:01:03 25.28854499547824 366 37 0 0 1 50 1 77620 0 0 0 0 0 0 0 110 172 309 353 355
3957974429056082 835850 12:08:22 30.059454993084373 169 16 0 0 1 43 1 3027 17 37 50 58 75 86 94 107 113 126 136 140
3957998759824451 6799902 13:45:03 43.778286656677 939 29 0 0 1 48 2 126843 86 141 181 206 276 359 557 655 721 819 891 913
3958003449211208 7555459 14:03:41 27.41132554466179 495 148 1 2 0 47 2 1 364 495 496 496 496 496 496 496 496 496 496 496
3958018444267695 7858972 15:03:16 16.3615094566782 644 1577 0 2 1 15 2 18138 43 104 149 186 302 417 473 494 527 550 573 584
3958029861321441 7114950 15:48:37 38.97426722612789 221 562 0 0 1 54 2 27524 13 26 33 39 102 166 193 204 217 222 222 222
3958105735942583 5910151 20:50:08 20.999827924465198 262 247 0 2 1 26 3 476640 75 103 114 126 160 180 190 190 191 244 253 255
3958116636755362 142148 21:33:26 12.176995142131 1046 50 0 2 0 11 3 19 93 94 245 399 717 849 889 897 912 1023 1034 1035
3958129920091311 8260539 22:26:13 33.200400567926984 322 739 1 0 1 50 3 16654 10 16 26 33 51 55 59 61 69 96 100 105
3958130842976306 5244134 22:29:54 22.486563716596493 193 35 0 4 0 30 3 30290 41 61 76 90 131 137 141 144 159 189 190 190
3958133396941047 6173687 22:40:03 14.206212586273091 970 19 0 0 0 24 3 70207 176 286 346 347 476 539 568 589 705 886 917 937
3958171649459717 1239857 01:12:03 1.655368077691 1029 47 0 0 0 4 0 2831 0 1 1 1 2 2 2 6 20 391 901 989
3958335637974736 2652524 12:03:41 12.546542464455 194 315 0 2 0 10 1 974 15 29 47 53 70 82 112 131 158 179 192 193
3958355615301033 6979779 13:23:04 2172.3126877731647 181 44 1 4 200 1454 2 8785 0 0 0 0 0 0 0 0 0 0 0 0
3958358178469902 334622 13:33:15 6.3349224476437485 154 1 0 0 0 6 2 10371 6 10 12 13 21 23 35 40 50 70 115 118
3958380006033949 7151517 14:59:59 5.378957861801901 240 13 0 2 0 12 2 182699 10 20 26 31 42 46 82 160 196 203 209 210
3958460564962138 5305335 20:20:06 42.6248062119122 1077 418 1 2 1 43 3 403937 10 15 65 201 675 980 992 995 998 1021 1027 1029
3958621744068684 3926617 07:00:34 14.975201804153647 1050 63 0 0 0 14 1 845 11 304 701 702 957 1001 1005 1009 1011 1038 1043 1043
3958669504921521 8147310 10:10:21 4.516120834905999 408 98 1 0 0 8 1 1009720 34 52 66 78 123 157 183 200 227 277 303 311
3958676424779127 1465829 10:37:52 34.376516717402026 598 30 7 0 0 33 1 15544 15 46 62 65 138 181 221 234 247 364 595 597
3958677083371090 500371 10:40:29 35.1094859842556 1459 6 3 2 0 39 1 20821 290 440 621 810 1053 1196 1278 1304 1351 1415 1428 1444
3958722650826700 163049 13:41:32 16.224564927018193 1139 23 0 0 0 33 2 696 2 3 3 4 6 6 7 8 205 294 313 315
3958751315192195 639126 15:35:25 47.35424225739821 237 48 0 2 1 49 2 2799 1 2 2 2 3 3 3 3 3 3 3 14
3958839726272702 7298946 21:26:45 16.6627651842343 220 62 0 0 1 19 3 35548 13 25 33 40 87 105 110 113 117 171 188 194
3958845611422984 7294460 21:50:07 10.906101191849999 195 110 0 0 0 5 3 93 4 6 15 23 48 61 67 67 82 179 188 191
3958851629751235 3532885 22:14:03 22.055197952039 1201 49 0 0 1 17 3 390185 95 260 460 608 805 860 893 908 954 1117 1156 1163
3958852427170247 799845 22:17:13 25.967310187993 1340 18 0 2 1 24 3 353276 141 299 397 488 658 765 817 827 887 1124 1191 1227
3958863315159977 7337426 23:00:29 44.594578465066995 995 80 0 2 1 39 3 313220 332 498 499 555 643 675 695 697 797 963 985 989
3959099597199784 432624 14:39:23 2147.340121698199 227 52 3 2 200 1455 2 816 0 0 14 26 73 114 196 228 228 228 228 228
3959120899814757 4116903 16:04:02 33.3826106955532 1287 281 0 0 1 29 2 176722 91 229 230 325 589 740 886 984 1038 1188 1256 1274
3959140411647952 5274513 17:21:34 61.65195946432736 489 63 0 2 1 50 2 1710 0 0 1 6 16 22 24 29 57 83 377 415
3959144815603566 6190566 17:39:03 3.570350284517 372 153 0 2 0 11 2 447 2 3 7 14 31 63 251 293 299 337 366 369
3959182707073275 5511390 20:09:38 41.883677116458024 229 3072 0 4 0 46 3 63745 7 10 12 14 25 37 38 39 39 60 65 65
3959338375112029 7729875 06:28:12 41.70656534669989 484 120 0 0 0 46 0 3695 17 34 51 66 168 276 381 430 449 469 474 476
3959427730339653 7946941 12:23:15 9.274806126088748 142 113 0 0 0 27 1 21106 18 31 40 49 80 97 113 118 126 137 141 141
3959482129898453 2652524 15:59:24 18.62255763021701 150 315 5 2 0 26 2 974 5 9 18 22 39 51 70 88 98 113 140 145
3959512987195025 6468185 18:02:03 0.31375330063919993 881 221 0 0 0 2 2 507688 133 223 224 285 439 520 608 653 674 761 810 837
3959525084140157 6333405 18:50:07 4.853884054688001 407 244 0 0 0 7 2 400 43 78 115 127 215 266 327 337 338 383 398 402
3959548589112797 7836001 20:23:31 44.5126340809001 179 11 0 2 0 44 3 0 0 0 179 180 180 180 180 180 180 180 180 180
3959735449864271 2685731 08:46:01 15.0936609098592 300 11 0 4 1 21 1 21 0 3 3 3 3 3 23 57 102 279 290 291
3959739509876668 1507856 09:02:10 4.0029576653199 1078 30 0 0 0 5 1 254413 66 114 148 259 464 568 666 756 829 958 1024 1052
3959787798704879 3532885 12:14:03 20.143819137108 1035 49 0 0 1 22 1 390185 147 148 279 371 584 656 739 765 804 879 946 981
3959791845533085 2670183 12:30:09 24.633042090241 921 265 1 2 1 23 1 16989 168 304 413 470 570 623 700 752 818 858 889 896
3959905750379199 4145635 20:02:45 22.543518572971397 1020 52 0 0 1 16 3 18913 16 111 250 365 556 649 742 762 771 873 949 988
3959908589868893 3532885 20:14:03 16.501185875967796 1069 49 0 0 1 17 3 390185 86 195 274 331 480 582 675 694 705 919 987 1008
3959910000148537 3618170 20:19:38 20.3784878256312 529 131 0 4 0 14 3 1000 21 61 71 101 164 228 335 348 358 499 520 522
3959943172259978 7379238 22:31:27 26.905866497787727 981 10 0 2 0 60 3 21484 250 431 432 539 744 820 854 861 905 975 978 979
3960089390027619 7379611 08:12:28 21.99178621454155 274 50 0 1 2 31 1 1 0 0 0 4 20 31 63 80 124 191 237 260
3960151972707133 5511390 12:21:10 1.6614592495203495 960 3072 0 2 0 13 1 63745 60 105 127 147 203 240 335 464 735 888 935 937
3960161762406419 3532885 13:00:03 13.375750465320998 1414 49 0 0 1 16 2 390185 111 112 250 366 701 921 1075 1133 1216 1307 1355 1370
3960227491929163 1264964 17:21:14 16.717707842737 622 14 0 0 1 13 2 9537 11 21 23 26 44 55 70 160 221 328 481 495
3960228057752326 2630595 17:23:29 24.379635425257202 147 24 0 2 0 30 2 3909 67 90 101 103 126 134 141 144 145 148 148 148
3960298639697715 1168717 22:03:56 19.143649309988827 937 60 1 2 1 22 3 389 13 21 38 81 418 584 638 645 678 887 904 909
3960441404919849 6859915 07:31:15 29.956827485496692 126 1841 0 0 0 35 1 2831 7 16 21 32 50 58 68 81 89 105 112 120
3960463752593328 3532885 09:00:03 5.535266748488599 1123 49 0 0 1 11 1 390185 86 221 332 413 606 734 849 878 921 978 1023 1046
3960502125958834 7298946 11:32:32 1.19244844377795 192 62 0 0 0 4 1 35548 9 22 30 35 67 75 93 102 109 137 156 170
3960604920793376 5271645 18:21:00 41.75810772206681 119 69 0 2 0 44 2 15 5 6 7 8 10 18 22 28 28 32 37 40
3960619596492618 6892067 19:19:18 4.2892533531663 880 290 1 0 0 8 3 54626 93 189 287 350 500 598 703 725 734 828 847 853
3960620099907580 3484453 19:21:19 57.81258341437202 195 74 0 2 0 55 3 1034 26 55 79 90 128 160 188 191 192 193 196 196
3960701586397807 3803299 00:45:07 8.078619784993997 148 527 0 0 0 9 0 585 8 14 26 32 53 54 57 78 125 147 149 149
3960849485968128 6445456 10:32:49 8.953102875911002 846 101 0 2 0 13 1 76880 43 91 124 150 236 286 628 668 697 750 792 815
3960984554808974 4323550 19:29:32 8.5027346279424 879 23 0 2 0 14 3 4562 15 43 65 85 138 203 268 281 285 790 843 860
3961032525662101 6607092 22:40:08 56.13683710039755 186 24 0 0 1 38 3 9 1 1 1 1 1 1 1 1 1 152 177 180
3961081183008522 2659832 01:53:30 3.602834551484829 201 34 0 0 0 8 0 6241 14 27 33 41 74 148 193 201 202 202 202 202
3961230987296195 2652524 11:48:46 15.176935001422 206 315 0 3 0 14 1 974 21 39 50 58 103 114 140 161 170 190 204 205
3961232233504266 5593720 11:53:41 2176.381393080891 975 52 0 2 200 1468 1 52268 93 175 269 399 600 740 809 854 901 947 966 972
3961272078532498 7728027 14:32:03 32.507262404726994 1079 37 0 2 1 37 2 385530 236 373 435 489 618 707 822 879 939 1022 1041 1053
3961274364327700 6797510 14:41:08 18.000228795257193 758 30 0 0 0 15 2 20 0 0 0 0 0 0 0 1 3 37 94 129
3961294891280437 5736613 16:02:42 2.0358647058232 1058 162 0 0 0 6 2 178770 137 138 257 337 554 673 799 869 922 1007 1029 1037
3961316475389259 2249013 17:28:28 43.54119544342721 176 97 0 4 1 57 2 28880 3 7 19 27 75 111 120 122 122 170 171 171
3961339535350128 7380336 19:00:06 18.593926032848998 173 31 0 0 1 11 3 14049 0 0 0 0 0 14 14 14 14 14 14 14
3961344800128147 674924 19:21:01 26.5321041329442 611 13 1 0 1 25 3 4299 22 51 88 110 191 245 307 330 337 386 420 445
3961361816038784 5511390 20:28:37 11.130114237963701 201 3072 0 2 1 19 3 63745 14 24 33 41 53 60 67 67 69 135 150 152
3961389087295770 7831376 22:17:00 8.432823090128 364 85 0 2 0 8 3 2787 7 8 22 28 111 161 182 186 207 272 287 293
3961592381606799 2652524 11:44:49 16.668477786561002 163 315 0 3 0 12 1 974 15 41 47 52 60 63 75 85 133 159 162 162
3961637205829648 7619123 14:42:55 11.877006641849 360 33 0 0 1 8 2 287664 28 54 62 73 103 127 172 203 232 267 294 308
3961671711634708 3789449 17:00:03 7.0399012387422 847 145 0 0 0 12 2 32591 38 94 170 225 318 368 497 577 617 707 721 729
3961684714467505 4212922 17:51:42 9.6581754284122 390 33 0 0 0 9 2 9666 2 2 2 4 8 20 32 36 40 82 156 214
3961694255936637 5511390 18:29:39 57.29545393376314 187 3072 0 3 0 59 2 63745 23 44 65 72 90 125 153 159 161 178 183 184
3961708000691953 6577555 19:24:15 19.2480460116572 1402 109 1 2 0 34 3 92535 9 11 15 24 221 704 1219 1221 1221 1383 1398 1401
3961747423091370 5850543 22:00:54 29.921137813308 348 66 0 2 0 39 3 267084 42 72 94 102 130 145 152 155 170 302 317 321
3961753089612608 2170013 22:23:24 45.4137345888447 1171 11 2 2 0 34 3 97 0 0 1 2 5 10 12 13 17 22 26 30
3961754696564121 5378221 22:29:48 39.45855054988783 1156 7 2 0 0 52 3 6604 84 137 162 198 286 315 326 332 508 866 1014 1103
3961757816860553 4956849 22:42:12 58.57340089807804 1256 66 0 2 1 58 3 111689 104 168 241 294 382 442 474 494 628 1042 1178 1237
3961763995160724 5593720 23:06:44 14.928107577188197 192 52 1 2 1 20 3 52268 165 185 188 191 191 191 191 191 193 193 193 193
3961941104086342 5686219 10:50:31 24.533712579003 132 26 0 0 0 57 1 2405 3 8 13 27 63 67 77 89 114 131 133 133
3961952194178139 3457368 11:34:35 50.331670230321215 897 46 0 2 1 48 1 4472 0 0 13 28 79 117 184 222 281 391 502 567
3961968169663925 5511390 12:38:03 12.633661317149599 152 3072 0 2 0 15 1 63745 18 27 38 43 54 65 83 90 117 126 137 140
3961996498057616 6826704 14:30:37 43.90050723811139 586 202 0 0 0 56 2 345831 84 125 149 165 206 219 254 361 415 456 577 582
3962008376556558 7757507 15:17:50 2185.0775253823667 427 140 0 4 201 1465 2 434 0 1 1 1 1 3 4 4 4 10 11 18
3962020052894278 7569041 16:04:14 7.134741249952 1041 116 0 0 0 11 2 107328 127 190 233 273 395 497 606 730 844 989 1016 1019
3962039615463017 7460165 17:21:57 43.02482147133791 235 162 0 0 0 27 2 101550 26 45 60 75 97 111 124 138 141 165 185 193
3962046187576760 7524037 17:48:05 0.5202244364549999 122 416 0 0 0 1 2 941 7 9 15 20 41 65 75 79 80 90 109 115
3962062201386801 7630458 18:51:43 8.913672358916003 944 46 1 2 0 13 2 30300 170 254 309 379 529 594 712 768 780 896 911 921
3962064303620155 800129 19:00:03 14.9285860298696 1148 32 0 0 1 11 3 161829 65 142 229 348 498 694 786 818 835 902 925 950
3962071697428116 5157326 19:29:27 4.31244943256095 148 34 0 0 0 5 3 61 5 7 9 10 19 25 81 92 95 141 143 144
3962114630965295 5961549 22:20:02 46.83276250061302 203 216 0 0 0 51 3 17660 22 32 51 70 134 142 148 151 164 185 190 193
3962139809316536 2334707 00:00:06 14.428534020596 414 125 0 0 0 10 0 8732 0 0 0 0 0 0 0 0 2 5 19 34
3962146717221550 2067390 00:27:32 18.49930598747061 954 1 1 4 0 19 0 51327 88 148 181 203 249 262 269 341 577 918 934 936
3962245744449258 7151517 07:01:03 10.329605083096947 1021 13 0 0 0 13 1 182699 72 114 154 193 310 416 583 646 741 841 890 906
3962322114836301 7737995 12:04:31 3.545914206134399 292 122 0 0 0 11 1 5821 2 3 5 7 21 32 51 73 99 192 263 279
3962325175910362 7472620 12:16:41 29.909172809612798 412 88 1 2 1 33 1 42 0 0 0 0 220 327 379 392 403 409 411 413
3962335176156763 217107 12:56:24 34.48054521800583 927 12 0 4 1 29 1 38 8 42 141 259 435 569 696 775 843 898 916 920
3962341076970545 5244134 13:19:52 11.667799317552998 534 35 0 4 0 17 2 30290 119 210 273 305 378 427 469 497 518 527 530 532
3962359909303669 262802 14:34:42 16.8234074290751 901 1 0 0 0 12 2 7341 12 17 18 22 28 33 39 487 684 730 750 761
3962415727050270 7042299 18:16:29 41.66504234128421 1348 25 2 4 2 61 2 8466 5 6 6 10 49 92 173 219 224 394 541 571
3962434618703793 8294071 19:31:34 1.0 1270 107 0 0 0 2 3 8907 588 589 856 972 1131 1175 1205 1227 1230 1251 1262 1265
3962469917321319 3484453 21:51:50 13.905014510474999 190 74 0 4 0 15 3 1034 15 38 56 62 70 83 89 89 95 185 187 187
3962629263700443 3115446 08:25:00 8.78691466224695 408 601 1 2 0 10 1 573 11 27 44 59 107 164 244 286 306 345 359 361
3962688520411070 2225505 12:20:28 5.588397650344 227 168 0 0 0 5 1 66 39 47 70 113 176 202 215 220 221 223 226 228
3962688792768545 8241251 12:21:34 45.73819668600535 317 227 0 2 0 47 1 367296 46 62 82 96 132 158 186 206 232 274 288 296
3962744564984621 5736613 16:03:10 25.440665490562 1188 162 0 2 1 24 2 178770 112 244 319 373 602 727 949 1020 1085 1117 1150 1160
3962819273374964 6126557 21:00:03 61.79839365815426 1261 11 2 2 2 55 3 5593 1 5 10 14 70 208 285 297 371 989 1079 1112
3963030661879140 3532885 11:00:03 14.0431341562824 1056 49 0 0 1 17 1 390185 70 205 206 315 602 779 828 861 899 941 981 998
3963044356938525 5593720 11:54:27 24.148046984354835 347 52 1 2 1 57 1 52268 7 19 36 41 58 61 65 68 72 75 111 155
3963046013027380 5257388 12:01:03 10.157920129727101 580 37 0 0 1 11 1 77620 13 21 126 224 400 460 515 536 556 568 571 572
3963179182365023 5114102 20:50:12 14.57675611676918 220 194 1 2 0 25 3 154484 0 0 2 4 4 4 4 4 4 4 4 4
3963181460613841 7147345 20:59:15 4.9102323109490005 811 293 0 3 0 16 3 711 0 0 0 0 0 0 0 0 0 0 70 344
3963377950340401 4701321 10:00:03 49.283898328355036 1238 203 0 2 0 70 1 95413 66 121 148 175 226 263 392 448 479 578 816 903
3963416626456915 7298946 12:33:43 30.386735139543195 136 62 0 2 1 32 1 35548 21 34 45 49 63 68 78 88 107 121 131 131
3963416911684334 5850543 12:34:50 23.53720065410501 184 66 0 2 0 27 1 267084 15 23 26 28 38 44 78 92 137 156 166 168
3963552119310410 8331638 21:32:06 17.4149999355881 949 25 0 0 1 30 3 14647 72 73 159 285 606 716 779 794 812 932 941 944
3963577595526253 7020512 23:13:21 21.60385426884308 1149 6 1 2 0 26 3 12453 237 363 444 502 564 587 593 620 793 1088 1109 1116
3963735749464479 3967638 09:41:48 2158.348721380479 198 93 0 4 200 1463 1 6285 6 17 31 44 91 131 190 190 190 191 196 197
3963859444715166 4080742 17:53:18 9.457406096199 724 159 0 2 0 7 2 145 6 8 8 8 10 94 308 386 411 512 645 669
3963883276017563 5380757 19:28:01 4.7612404305277005 904 451 0 0 0 6 3 81002 110 268 351 401 533 611 740 774 782 865 880 887
3963894860893719 2652524 20:14:02 21.19673010687 145 315 0 0 1 13 3 974 7 12 16 19 40 66 74 79 80 128 141 146
3963921830787451 5257388 22:01:13 6.751014695766997 1405 37 0 0 0 9 3 77620 67 119 173 223 327 360 377 381 408 465 504 1343
3963936887683992 4145635 23:01:03 25.1417093771274 714 52 0 0 1 38 3 18913 35 190 287 339 427 464 490 501 559 639 661 674
3963938993110157 7298946 23:09:25 2.0575422819340003 1484 62 0 0 0 9 3 35548 34 136 231 291 445 513 548 580 725 1402 1464 1469
3964147555817003 5791071 12:58:10 8.3531348418774 465 17 0 2 0 20 1 1 123 123 123 206 217 303 387 466 466 466 466 466
3964159072239186 5645189 13:43:57 11.699762866919999 206 18 0 0 1 9 2 3469 25 44 55 68 106 116 132 149 194 202 207 207
3964169420389424 3667845 14:25:02 49.736421651517155 448 1 0 2 0 51 2 0 73 196 371 448 448 448 448 448 448 448 449 449
3964175711663822 4964061 14:50:03 32.155766542119196 907 121 0 2 0 41 2 10704 14 24 29 35 59 91 139 195 288 509 799 845
3964206301108795 5511390 16:51:36 10.34526778136335 241 3072 0 2 0 16 2 63745 16 25 30 31 45 48 87 128 140 161 233 237
3964218665164281 8202524 17:40:44 -1.2343244944533 403 97 0 0 0 9 2 154832 51 76 96 119 169 189 250 266 268 317 352 357
3964223778221240 5257388 18:01:03 14.001657852168 1061 37 0 0 1 18 2 77620 33 137 267 369 557 647 840 910 940 1002 1028 1039
3964274625971718 5545574 21:23:06 20.88251149958511 936 206 2 0 0 36 3 11934 32 46 55 62 88 95 102 105 124 422 531 621
3964295546747419 5511390 22:46:13 18.673053677192303 243 3072 0 2 1 17 3 63745 32 54 68 78 97 105 110 115 131 219 230 233
3964297430724062 7895013 22:53:42 11.208515186127 854 91 0 0 1 9 3 199096 129 207 256 318 427 464 493 496 549 709 752 777
3964477973985231 6881875 10:51:08 8.958230297793449 557 293 0 2 0 16 1 59921 4 12 14 18 52 152 244 296 303 317 404 444
3964580323650069 2483706 17:37:50 27.079975275614 536 43 0 2 1 20 2 3898 133 214 252 283 339 388 427 463 477 502 520 524
3964596044048370 5593720 18:40:17 20.565317976089595 146 52 0 0 2 23 2 52268 37 44 45 49 71 86 98 99 100 140 145 147
3964611063150919 7201847 19:39:59 22.31010966986048 181 48 5 2 0 35 3 2297 0 0 0 0 3 37 80 80 80 80 80 80
3964615577187471 2113169 19:57:55 37.258981201418 1020 40 3 0 0 61 3 1251 2 9 27 72 164 210 238 256 259 381 484 968
3964628491267850 974241 20:49:14 9.0543888823744 388 531 1 0 1 11 3 230 5 5 5 5 7 9 10 11 11 17 21 27
3964629103555934 6985016 20:51:39 32.45072047581842 537 165 0 0 0 34 3 1702 72 95 96 140 381 524 538 538 538 538 538 538
3964632433375948 7389240 21:04:54 8.90102574114815 1145 49 0 0 0 21 3 36332 97 180 288 344 578 663 727 739 750 1061 1098 1108
3964632647715365 3532885 21:05:45 40.258319585326745 1045 49 0 0 1 42 3 390185 139 288 391 461 588 707 844 859 867 993 1025 1031
3964637798366179 7388158 21:26:13 15.724059857677 1430 11 0 4 0 17 3 40188 186 187 340 447 589 665 722 732 747 897 933 946
3964649232300650 4522078 22:11:39 30.14199157896769 477 177 0 2 0 46 3 4853 21 22 38 58 108 123 129 132 143 331 423 437
3964756035340331 7256644 05:16:03 29.768487323704395 607 327 0 0 0 56 0 94 0 0 0 0 0 0 0 0 0 3 9 14
3964784725022400 6308706 07:10:03 17.03513154204295 261 56 0 0 0 15 1 97128 26 53 65 75 101 123 147 160 178 252 258 258
3964820246600540 5320374 09:31:12 48.11512405620389 1092 37 0 4 0 46 1 68 3 12 17 22 414 661 844 950 1007 1065 1088 1091
3964890630785333 458993 14:10:53 13.675102913753 1071 6 0 0 1 9 2 9046 13 17 33 38 62 69 110 152 161 178 188 191
3964910108958059 7460165 15:28:16 43.89003934384569 146 162 0 0 0 38 2 101550 23 40 49 52 64 74 92 104 113 126 133 138
3964995857011654 5511390 21:09:01 13.384439343338347 223 3072 0 4 0 15 3 63745 17 24 32 37 69 103 155 158 162 220 221 222
3965013128997468 4798177 22:17:39 23.64359000788135 312 115 0 2 0 25 3 2186 37 69 100 131 184 206 220 223 245 306 308 308
3965014756821146 5164640 22:24:06 5.9627461168512 1475 638 0 0 1 12 3 97792 50 151 334 487 800 933 999 1030 1096 1406 1435 1446
3965017726900190 6799902 22:35:55 15.199802908071 1285 29 0 0 1 10 3 126843 65 123 150 171 218 264 290 303 341 481 850 1011
3965182344316107 5244134 09:30:03 43.61260109218501 173 35 0 12 0 48 1 30290 34 47 56 66 93 114 136 147 152 163 165 166
3965201063384994 7460165 10:44:25 9.85457804645703 203 162 0 0 1 9 1 101550 33 63 82 93 114 129 146 157 166 176 181 186
3965216909353051 2326745 11:47:25 29.57916080333089 1146 9 0 2 0 50 1 7296 0 0 0 0 58 356 708 933 958 1145 1145 1145
3965250347231194 5814558 14:00:16 6.6070206006991 274 9 0 0 0 4 2 140527 46 74 96 114 144 174 208 227 241 253 264 266
3965262656652835 2631946 14:49:11 12.608873554855 225 2128 0 2 0 16 2 10027 18 34 49 70 116 153 177 193 205 213 214 215
3965278741907510 3208974 15:53:05 7.786165550651997 421 118 0 0 0 8 2 1097 1 1 1 1 1 18 54 213 349 400 409 409
3965279866172884 5593720 15:57:33 29.0122091533888 191 52 0 2 0 33 2 52268 85 108 118 129 150 164 173 182 184 190 192 192
3965290981402045 6176220 16:41:43 11.395992139574899 291 121 1 2 0 13 2 758 72 120 155 156 211 238 256 274 284 292 292 292
3965310803332994 2767275 18:00:30 10.388480066699 170 467 0 2 0 11 2 719 5 12 26 48 81 104 120 130 132 159 164 168
3965313122670335 5511390 18:09:43 16.60216862286035 124 3072 0 2 0 15 2 63745 9 19 26 31 42 59 71 97 98 121 122 123
3965358500715939 6246835 21:10:03 2131.6009945623387 195 163 0 0 198 1440 3 221015 29 49 54 65 81 86 92 95 99 124 182 193
3965368613338581 5511390 21:50:13 44.504486102029006 147 3072 0 4 0 47 3 63745 10 18 19 21 36 39 42 43 47 111 146 146
3965379518339927 1264964 22:33:33 34.64951439795154 160 14 0 0 1 35 3 9537 28 39 42 43 47 49 49 50 52 89 106 124
3965396090143793 7794255 23:39:24 6.189343066009999 149 41 0 0 0 7 3 13341 0 0 2 2 7 7 7 7 7 87 118 139
3965401337737847 334622 00:00:15 3.4519513724971 392 1 0 0 0 5 0 10371 11 19 20 22 31 36 40 44 52 120 190 259
3965548049756492 376261 09:43:14 46.576728853931854 777 10 1 6 2 61 1 1213 0 0 2 2 2 4 70 146 598 700 770 772
3965567565773454 6446635 11:00:47 12.4539874242083 877 294 0 0 1 13 1 13457 9 14 14 18 26 36 47 60 70 201 242 305
3965671480142813 8147310 17:53:41 14.86772861123903 410 98 1 0 1 14 2 1009720 44 62 77 95 135 159 207 246 261 314 334 346
3965738806780763 5511390 22:21:13 10.043026127251698 388 3072 0 2 0 15 3 63745 32 57 70 80 104 109 114 116 126 256 306 318
3965741721911366 7030367 22:32:49 13.802983970585005 254 43 0 4 0 14 3 25182 44 60 81 94 119 124 127 128 139 173 178 184
3965945183636000 5257388 12:01:18 28.339993859797445 573 37 0 0 1 41 1 77620 110 213 297 298 452 485 517 532 544 549 553 560
3966030013717891 7596551 17:38:23 33.041387671567996 181 213 2 2 1 29 2 926 0 3 7 14 30 37 60 74 82 173 180 180
3966037542132940 2384586 18:08:18 8.5356891290099 914 8 0 0 0 5 2 858 36 86 130 161 225 266 362 399 404 489 537 572
3966053086379601 6308706 19:10:04 6.97493462498 156 56 0 0 0 11 3 97128 21 37 41 46 66 84 102 115 116 143 153 154
