weibo_id user_id time emotional_level fans_num at_flag topic_flag url_flag content_length time_step follow_num depth1 depth2 depth3 depth4 depth5 depth6 depth7 depth8 depth9
3799350935547593 4826815 18:55:14 4.686764251015 19950 0 0 0 8 3 19950 5 5 5 5 5 5 5 5 5
3799396812409964 8183471 21:57:32 -1.3232134538728502 1911 0 0 0 17 4 1911 4 4 4 4 4 4 4 4 4
3799428277991882 7469902 00:02:34 47.9604861991284 12 3 2 0 197 1 12 0 0 0 0 0 0 2 2 2
3799555885912929 7298946 08:29:37 29.963354009368853 35548 0 2 0 176 2 35548 1 1 2 2 2 2 2 2 2
3799569470972536 7163445 09:23:37 42.29440141986461 79113 1 0 1 196 2 79113 2 3 4 6 6 6 6 6 6
3799686072764883 7569041 17:06:57 16.627639614669906 107328 0 0 0 102 3 107328 2 3 3 3 3 3 3 3 3
3799767811418970 7844201 22:31:45 5.6930674459762 64812 0 0 0 17 4 64812 2 2 2 2 2 2 2 2 2
3799986329913423 4269820 13:00:04 35.960789132966205 225179 10 4 0 128 3 225179 0 0 2 3 3 3 3 3 3
3800314991921987 4253670 10:46:03 45.51051985576836 394 0 0 0 179 2 394 1 3 7 8 8 8 9 9 9
3800402837567315 4207083 16:35:07 42.06965853813479 2751 0 0 0 216 3 2751 2 2 2 2 2 2 2 2 2
3800484907394566 2454480 22:01:13 11.771546901877999 7503 0 4 0 55 4 7503 4 4 4 4 4 4 4 4 4
3800682777540074 8253334 11:07:30 0.25374618249500003 171226 0 0 0 9 2 171226 2 2 3 3 3 3 3 3 3
3800749765098057 5100530 15:33:40 3.2408399327499997 61716 0 0 0 20 3 61716 2 2 2 2 2 2 2 2 2
3800830367376142 7389240 20:53:58 5.640448629177 36332 0 2 0 23 4 36332 3 3 3 3 3 3 3 4 4
3800835899040800 4340598 21:15:57 25.816139778597805 0 0 0 0 155 4 0 1 1 1 1 1 1 1 1 1
3800905772358110 3989188 01:53:36 12.053938216162006 72640 1 2 0 44 1 72640 3 3 3 3 4 4 4 4 4
3801044414898640 2672726 11:04:30 14.255395498396249 19426 0 0 0 48 2 19426 1 1 1 1 1 1 1 1 1
3801188941935772 7460165 20:38:50 21.406045881063 101550 0 0 0 56 4 101550 1 2 2 2 2 2 2 2 2
3801261700526795 7081153 01:27:56 3.670423923136 170 0 0 0 8 1 170 3 3 3 3 3 3 5 5 5
3801405791536769 7781180 11:00:30 24.89296764417985 41739 2 0 0 204 2 41739 2 2 2 4 4 4 4 4 4
3801486427656103 5429444 16:20:54 7.934267101476 13549 0 0 0 31 3 13549 2 3 7 7 7 7 7 7 7
3801749116627112 6681182 09:44:45 27.954829433647518 1698 0 0 0 211 2 1698 2 2 2 2 2 2 2 2 2
3801874740801775 4207083 18:03:56 10.151895416759153 2751 0 2 0 56 3 2751 2 2 2 2 2 2 2 2 2
3802308913804468 8183471 22:49:11 14.04880748468935 1911 0 0 0 134 4 1911 1 1 1 1 1 1 1 1 4
3802856236344645 1778466 11:04:03 46.62231046831176 9340 6 6 0 170 2 9340 3 3 4 4 4 4 4 4 4
3802967637256586 8069239 18:26:43 0.05245932255099972 81303 0 0 0 28 3 81303 3 5 6 6 6 6 6 6 6
3803010037366614 7836953 21:15:12 48.62943193941295 366 1 4 0 183 4 366 2 4 8 8 8 8 8 8 8
3803263189045179 8202524 14:01:08 21.025471471017198 154832 2 0 0 114 3 154832 2 2 5 11 11 11 11 11 11
3803597827919820 6789341 12:10:52 17.686186894881946 30100 0 0 1 60 2 30100 0 0 0 0 0 0 0 0 1
3803680283808602 7770528 17:38:30 52.3224880380873 6293 0 2 0 194 3 6293 0 0 0 0 0 0 1 1 1
3804038439328248 8052153 17:21:41 7.326615668190651 5845 1 0 0 80 3 5845 5 5 5 5 5 5 5 5 5
3804093640318585 5257388 21:01:03 32.2081087680845 77620 0 0 1 166 4 77620 4 4 5 5 5 5 5 5 5
3804334502689521 3377730 12:58:08 4.8433894400753985 60588 0 0 0 26 2 60588 2 2 2 2 2 2 2 2 2
3804380094157079 3989188 15:59:19 10.53733369677415 72640 0 2 0 81 3 72640 3 3 3 3 3 3 3 3 4
3804406070316193 3191773 17:42:32 45.35484414661715 979 0 2 1 174 3 979 1 2 2 2 2 2 2 2 2
3804782953365065 7201847 18:40:08 35.17513183535444 2297 0 2 0 208 3 2297 0 0 0 0 0 0 1 1 1
3805082405476485 1778466 14:30:03 33.161566701511 9340 0 4 0 151 3 9340 3 3 3 3 3 46 46 46 46
3805709076644873 5896532 08:00:13 37.540784102778495 5782 4 2 1 180 2 5782 1 1 1 1 1 2 2 2 2
3805888580572748 7659106 19:53:29 13.8491549569505 6273 0 0 1 53 4 6273 2 3 4 4 4 4 6 6 6
3806249873213297 8260791 19:49:09 37.865960136372316 8508 0 6 1 205 4 8508 2 5 7 7 7 7 7 7 7
3806493063226892 8260212 11:55:30 3.271746066732 18751 0 0 0 8 2 18751 5 6 7 7 7 7 7 7 7
3806609433852386 6388769 19:37:54 6.410464080126951 6339 0 0 0 42 4 6339 2 3 3 3 3 3 3 3 3
3806691655225190 2454480 01:04:38 16.359924791525 7503 0 2 1 42 1 7503 2 2 3 3 3 5 5 5 5
3806861382195498 5236256 12:19:04 16.1371817163162 802 0 2 1 95 2 802 1 1 1 1 1 1 1 1 1
3806874904779786 8260791 13:12:48 30.115319862346023 8508 0 0 1 199 3 8508 1 6 7 8 9 9 9 9 9
3806997856256871 6717870 21:21:22 27.86009186671576 21408 0 0 0 188 4 21408 1 2 2 2 2 2 2 2 2
3807233857252532 7412576 12:59:09 18.883050575947 266524 0 2 0 111 2 266524 0 1 2 2 2 2 2 2 2
3807249442927743 6702687 14:01:05 31.709457648771004 142013 0 2 1 54 3 142013 0 0 0 1 1 1 1 1 1
3807298097114010 2282641 17:14:25 80.90676798291395 50 0 2 2 145 3 50 1 1 1 1 1 1 1 2 2
3807449000039344 5035192 03:14:03 -4.1537555168777205 7531 2 2 0 77 1 7531 1 1 1 1 2 5 8 8 8
3807664981655443 7885768 17:32:16 12.563045685439706 19 0 0 0 81 3 19 3 3 3 3 3 3 3 3 3
3807774427502874 6214931 00:47:10 18.799843010508827 1226 0 2 1 53 1 1226 5 5 5 7 8 10 10 10 10
3807921987649478 8188232 10:33:32 27.156005014510626 10779 0 2 0 187 2 10779 0 0 0 0 0 0 0 1 1
3807997111341496 7298946 15:32:03 20.769403904065946 35548 0 2 0 40 3 35548 1 1 2 2 2 2 5 5 5
3808491300991360 3987060 00:15:47 9.575405095954 918 0 0 0 31 1 918 2 2 2 2 2 2 3 3 3
3808491620134511 6383306 00:17:03 1.0 53 0 0 0 210 1 53 1 1 1 1 3 4 4 4 4
3808661371801017 7964793 11:31:35 26.99924675167738 109129 2 2 1 83 2 109129 0 0 0 0 0 0 0 0 3
3808668665726824 3780933 12:00:34 18.187565958116 1592 1 2 1 58 2 1592 1 1 1 1 1 1 2 3 3
3808733073318015 7152274 16:16:30 30.691290241380486 281835 0 0 0 170 3 281835 5 5 6 6 6 6 6 6 6
3808986433890378 4217936 09:03:15 35.352462410395546 843 0 0 0 192 2 843 1 1 1 2 2 2 2 2 2
3809044777235931 6717870 12:55:06 8.207633876885 21408 0 0 0 15 2 21408 4 4 5 6 6 6 6 6 6
3809388693067330 7529712 11:41:42 23.596259123521552 241 0 0 0 72 2 241 0 0 0 0 0 0 1 1 1
3809394535992677 7949426 12:04:55 40.546773809688474 15014 0 4 1 141 2 15014 0 0 1 1 1 1 1 1 1
3809447740759615 6612107 15:36:20 32.986936763258036 5255 0 2 0 183 3 5255 0 0 0 0 0 0 1 1 1
3809476425972694 3225018 17:30:19 20.803290718114496 14 1 0 0 41 3 14 0 1 2 3 4 4 4 4 4
3809515365043392 7992542 20:05:03 5.0162961076951 72456 0 0 0 44 4 72456 1 1 1 1 1 1 3 3 3
3809733142382776 2179315 10:30:25 24.19239221689933 613 1 2 0 127 2 613 3 4 4 4 4 4 4 6 6
3809789144420416 3338803 14:12:56 22.716850462902002 558 0 4 1 55 3 558 2 3 4 4 4 5 6 6 6
3810091008958698 7426155 10:12:27 25.647744957760573 3705 0 0 0 81 2 3705 0 1 2 2 2 2 2 2 2
3810168708176295 7097284 15:21:12 8.953337794506002 47351 0 0 0 28 3 47351 0 0 1 1 1 1 1 2 2
3810169144297222 2501310 15:22:56 53.66771354050658 1088 0 2 0 211 3 1088 3 3 4 4 4 4 4 4 4
3810550230617717 7423299 16:37:14 13.422718231919346 272361 0 0 0 66 3 272361 2 2 2 3 4 4 4 4 4
3810551153103287 2624605 16:40:54 41.316562268702 3685 0 2 0 201 3 3685 3 4 4 6 10 10 10 10 10
3810814127206271 7097284 10:05:52 43.163304572449725 47351 0 0 0 60 2 47351 0 0 0 0 1 1 2 2 2
3810983279916597 5401985 21:18:01 5.709374502941 1346 0 0 0 16 4 1346 1 1 1 4 4 4 7 7 7
3811176310008694 7097284 10:05:03 42.92111004474421 47351 0 0 0 70 2 47351 0 0 1 1 1 1 2 2 2
3811295851977626 6058016 18:00:04 9.2876849880275 214150 0 0 1 40 3 214150 2 2 2 2 3 3 3 3 3
3811389775197249 6472320 00:13:17 29.24299225166855 44426 0 0 1 132 1 44426 1 2 2 2 2 2 2 2 2
3811554556262281 2386686 11:08:03 18.768751071642 12573 1 0 0 159 2 12573 4 4 4 4 4 4 4 4 4
3811694402529790 5981893 20:23:46 7.444597308078999 0 0 2 0 32 4 0 1 1 1 1 1 1 1 1 1
3811696437417045 8040103 20:31:51 56.241437458110596 308 0 4 0 210 4 308 0 0 2 3 3 3 3 3 3
3811698022892153 8017367 20:38:09 6.511699621761999 254128 0 0 0 32 4 254128 3 3 3 3 3 3 3 3 3
3811751018001251 3586212 00:08:44 10.530296459013 1225 0 0 1 21 1 1225 2 2 4 4 4 4 6 6 6
3812017590806982 8011657 17:48:00 5.348220964260828 397 0 0 0 48 3 397 1 1 1 1 1 1 1 1 1
3812030391811511 6533401 18:38:51 4.229838885128699 27 2 0 0 89 3 27 0 1 3 3 3 3 3 3 3
3812095039009688 7905254 22:55:45 24.964789663534997 515 0 0 1 60 4 515 2 2 4 4 4 5 7 7 7
3812132904531822 5799242 01:26:12 18.518397066909994 1917 0 2 0 85 1 1917 1 1 1 1 1 2 4 4 4
3812459649451498 7694920 23:04:35 11.75322504092195 22829 0 0 0 53 4 22829 1 1 1 1 1 1 2 2 2
3812645843408835 7252152 11:24:26 6.298772512285 21738 0 0 0 35 2 21738 2 2 2 2 2 3 4 4 4
3812686217400692 7460165 14:04:53 15.191956951089002 101550 0 0 0 34 3 101550 1 1 2 2 2 2 2 3 3
3812748544883269 3940174 18:12:33 26.570762456339 114 0 0 0 70 3 114 4 6 7 7 7 7 7 7 7
3812778282699363 7319819 20:10:42 21.34403887289379 83814 1 2 1 118 4 83814 3 6 8 8 8 8 10 10 10
3812812591419821 8239221 22:27:03 4.751791029953 321766 0 0 0 70 4 321766 2 4 4 4 4 4 4 4 4
3813515322588699 7603948 20:59:27 32.88406405281699 18426 0 0 0 163 4 18426 2 2 3 3 3 3 3 3 3
3813724643238047 3933302 10:51:13 38.465080234656725 740 0 0 0 202 2 740 1 4 5 5 5 5 5 5 5
3813739864430733 6925217 11:51:42 58.80106683488821 51005 0 6 0 193 2 51005 1 2 3 3 3 3 3 3 3
3813903123768428 7756112 22:40:25 10.120964103346004 1776 3 0 0 59 4 1776 4 4 4 4 4 4 4 4 4
3813942361202248 7883104 01:16:21 0.8023847424520001 18625 0 0 0 47 1 18625 3 4 4 4 4 4 5 5 5
3814074154844452 7850936 10:00:03 43.07117041455609 72927 0 2 1 161 2 72927 0 0 0 0 0 0 0 1 1
3814185345711374 7030367 17:21:53 57.09047536805 25182 0 4 3 132 3 25182 1 2 2 2 2 2 2 2 2
3814255704978826 5257388 22:01:28 15.435114842005902 77620 0 0 0 77 4 77620 6 6 6 6 6 6 6 6 6
3814452984433036 5257388 11:05:22 21.429879840954 77620 0 0 0 125 2 77620 6 6 6 6 6 6 6 6 6
3814582391040580 3408630 19:39:36 3.3393109105799996 259 0 0 0 6 4 259 1 3 3 3 3 3 3 3 3
3814590083277537 6846419 20:10:09 11.872334810767994 34530 0 4 0 22 4 34530 3 3 4 4 4 4 4 4 4
3814637038275338 8256092 23:16:45 20.95157516957353 160936 0 2 0 87 4 160936 2 2 2 2 2 2 3 4 4
3815702182060071 7084713 21:49:15 12.862011057496 20364 0 0 0 42 4 20364 2 3 3 3 4 4 4 4 4
3815706854446815 7423299 22:07:49 0.26138875645799997 272361 0 0 0 15 4 272361 0 0 1 1 1 1 1 1 1
3815842443224273 7097284 07:06:35 1.08859290059 47351 0 0 0 43 2 47351 0 0 1 1 1 1 2 2 2
3815892209368277 7408203 10:24:21 31.565597635985288 26 0 2 0 215 2 26 1 2 4 4 4 4 4 4 4
3816071574411767 6982797 22:17:05 63.05285194377681 12354 0 2 4 129 4 12354 5 7 7 7 7 7 7 7 7
3816613617246046 1465436 10:10:58 38.13448239799392 37 0 2 0 147 2 37 2 2 5 5 5 5 5 5 5
3816978865612348 3472142 10:22:20 49.95071941163091 1729 1 0 0 174 2 1729 2 2 2 2 2 2 3 4 4
3817057873742794 8239221 15:36:17 19.9001634370464 321766 0 0 0 123 3 321766 3 4 5 5 5 5 5 7 7
3817479233362316 3563382 19:30:37 5.718168374731 6766 0 0 0 35 4 6766 2 2 2 4 4 4 5 5 5
3817542839404360 8147310 23:43:22 3.584152667743 1009720 0 2 0 10 4 1009720 2 2 2 2 2 3 5 5 5
3817780731923704 4439803 15:28:40 1.3453626056489991 154977 0 2 0 20 3 154977 2 2 2 2 2 3 3 3 3
3817844913967807 3998501 19:43:42 37.35558786247253 2091 0 0 0 130 4 2091 0 0 0 0 0 0 0 1 1
3818169385192744 7460165 17:13:02 2.558734552332 101550 0 0 0 64 3 101550 2 2 2 2 2 2 2 2 2
3818213031222570 8147310 20:06:27 9.834314044133698 1009720 1 0 0 34 4 1009720 1 1 2 2 2 2 3 3 3
3818456195507434 1411570 12:12:43 5.2105512442512 3 0 0 0 15 2 3 0 0 0 0 0 1 2 5 5
3818589159635756 5257388 21:01:03 21.981580347079998 77620 0 0 0 110 4 77620 5 5 6 6 6 6 6 6 6
3818782973649090 5381257 09:51:13 10.468559607617081 39295 0 2 0 44 2 39295 0 0 0 0 1 3 3 3 3
3818801080189860 5257388 11:03:10 18.3058876697025 77620 0 0 0 126 2 77620 5 5 5 5 5 5 5 5 5
3818969196498832 8275852 22:11:12 6.4362158064092005 118070 1 0 0 26 4 118070 2 3 3 4 4 4 4 4 4
3819165268230540 5061896 11:10:19 36.12165163289535 51492 1 4 0 195 2 51492 1 1 1 1 1 1 1 1 1
3819177783272311 7529712 12:00:03 39.72768075511696 241 0 2 0 182 2 241 0 0 0 0 0 1 1 1 1
3819188256767688 8241251 12:41:40 32.29715511949485 367296 0 0 0 172 2 367296 2 2 2 2 2 2 2 2 2
3819189292770090 6769513 12:45:47 29.729893665609232 7422 0 2 1 146 2 7422 2 2 2 2 2 2 2 4 4
3819333786807956 5249094 22:19:57 8.904576311055 137911 0 0 0 44 4 137911 2 2 2 2 2 2 3 3 3
3819547654253115 7460165 12:29:47 17.31770077360283 101550 0 0 1 55 2 101550 2 3 3 3 3 3 3 3 3
3819862491191079 7097284 09:20:50 22.79123013956725 47351 0 0 0 104 2 47351 0 0 1 1 1 1 2 2 2
3819870771120499 1923708 09:53:44 23.105111694473795 224 0 0 0 201 2 224 1 1 1 1 6 6 6 6 6
3819996096564232 8261186 18:11:44 23.99791686229198 19920 0 0 0 162 3 19920 2 5 6 7 7 7 7 7 7
3820532925649828 4466014 05:44:53 34.7602085174035 4220 0 0 2 91 1 4220 1 3 4 8 8 8 8 8 8
3820626730876040 8241251 11:57:38 21.84669963645348 367296 0 0 0 119 2 367296 1 1 1 1 1 2 2 2 2
3820702057032615 7086734 16:56:57 40.356215044338605 11335 0 3 0 95 3 11335 1 1 4 4 4 4 4 4 4
3820781341836429 7460165 22:12:01 13.811699842445 101550 0 0 1 24 4 101550 1 2 2 2 2 2 2 2 2
3821023310428898 7201847 14:13:31 19.960814620205397 2297 0 2 0 112 3 2297 0 0 0 0 0 1 1 1 1
3821352362177044 5257388 12:01:03 25.74359818315395 77620 0 0 1 168 2 77620 4 4 5 5 5 5 5 5 5
3821458533368427 2633154 19:02:56 21.97237683378501 1 0 4 1 85 4 1 1 1 1 1 1 1 1 1 1
3821466816928644 8164776 19:35:51 22.860193539988998 460 0 0 2 49 4 460 1 1 4 4 5 5 5 5 5
3821732869980893 8241251 13:13:02 33.61921631534619 367296 0 0 0 154 3 367296 1 1 1 1 1 2 2 2 2
3821833831149916 6669838 19:54:14 42.05662254789215 6213 0 2 0 190 4 6213 1 1 1 1 1 1 10 14 18
3822122252373612 5487812 15:00:19 19.633487313356433 3822 0 2 0 115 3 3822 1 1 1 2 2 2 2 2 2
3822123108180133 4138007 15:03:42 20.60336734535323 0 0 2 1 65 3 0 1 1 2 2 2 2 2 2 2
3822246357772669 7460165 23:13:27 15.924705342251 101550 0 0 0 47 4 101550 1 1 1 1 1 1 1 1 2
3822409494657812 8233702 10:01:43 28.22755837982636 329299 1 0 1 185 2 329299 0 0 1 1 2 2 2 2 2
3822492491955880 1619999 15:31:31 16.94347590988623 2371 0 4 0 98 3 2371 2 3 4 4 4 4 4 4 4
3822601417558375 3942056 22:44:19 10.702260936445 110376 0 0 1 15 4 110376 1 1 1 1 1 1 1 1 1
3822801914129406 7760303 12:01:03 4.7522212455552 282568 0 0 0 48 2 282568 2 2 3 3 4 4 4 4 4
3822922693574793 5281725 20:00:59 4.411085699312999 37 0 2 0 15 4 37 5 5 5 5 5 5 5 5 5
3822944952538715 4514978 21:29:26 22.75578379511027 1913 0 2 0 188 4 1913 4 4 4 4 4 4 6 6 6
3823001423943287 3695257 01:13:50 27.8553291003988 837 0 0 0 195 1 837 1 1 2 2 3 4 4 4 4
3823594251649812 7132207 16:29:31 11.450716419308 141 0 0 0 29 3 141 2 3 4 5 6 6 7 7 7
3823886028418916 7356299 11:48:56 20.22007439070989 63 3 0 1 60 2 63 2 2 3 3 5 7 7 7 7
3824193374234222 6951138 08:10:12 8.704089939306 21983 0 0 0 18 2 21983 3 3 5 7 9 9 9 9 9
3824230552090270 7055331 10:37:57 62.16240847691656 30986 0 2 0 207 2 30986 0 0 0 0 0 0 0 1 1
3824306377403933 2830049 15:39:15 21.672785164821207 16246 1 2 1 148 3 16246 0 0 0 0 0 0 0 1 2
3824541153613198 5302875 07:12:10 6.559992991897 24236 0 2 0 23 2 24236 1 1 1 3 3 3 4 4 4
3824658900404197 6217983 15:00:03 41.31634601032041 10442 0 0 0 117 3 10442 1 1 1 1 1 1 1 1 1
3824682459529475 6283859 16:33:40 39.59556892474954 3955 0 2 0 160 3 3955 0 0 0 0 0 0 0 1 1
3824693616685949 7949379 17:17:59 13.358088377075699 718 1 0 1 50 3 718 0 0 0 0 0 0 1 1 1
3824911086942727 4752549 07:42:09 32.35316578165827 785 0 2 1 142 2 785 0 0 1 2 2 2 3 4 4
3825322569252165 3989188 10:57:14 10.807536776670801 72640 0 2 0 89 2 72640 3 3 3 3 3 3 3 3 3
3825503784034734 3987060 22:57:19 5.9652265168632495 918 1 0 0 55 4 918 0 0 0 0 0 0 4 5 6
3825821813178975 1633972 20:01:03 29.235157124876995 10553 0 4 0 138 4 10553 4 4 4 4 4 4 4 4 4
3825834303305961 8180779 20:50:41 3.3406254983394996 1112 0 0 0 46 4 1112 9 11 12 12 12 12 12 12 12
3826009642253598 7298946 08:27:25 43.12498080864338 35548 0 4 0 178 2 35548 2 2 2 2 2 2 2 3 3
3826020061280285 6570516 09:08:49 17.302125694458006 7 5 0 0 85 2 7 0 0 1 1 1 1 1 1 1
3826107495052009 6120805 14:56:15 34.57479132186501 90 0 0 0 213 3 90 2 3 6 7 7 7 7 7 7
3826128349693040 6590426 16:19:07 7.264004779304 86378 0 0 0 22 3 86378 2 2 3 3 3 3 3 3 3
3826138373343119 5992719 16:58:57 46.36949253440103 61 9 2 1 197 3 61 0 0 0 0 0 0 2 2 2
3826451939960909 7637923 13:44:57 8.587662816697 77 0 0 0 23 3 77 4 5 5 5 5 5 5 5 5
3826731268088171 3997034 08:14:53 37.939580355521045 3818 9 0 1 159 2 3818 3 3 5 5 5 5 7 7 7
3826785861300342 5480286 11:51:50 27.55412619615193 43 0 0 0 190 2 43 1 1 1 1 1 1 1 1 1
3826839259067252 6420172 15:24:00 52.64548010130909 15906 0 0 1 195 3 15906 0 0 0 0 0 0 0 2 2
3827516840527860 8022595 12:16:29 31.106720235149112 378 0 0 0 167 2 378 4 4 7 8 9 9 9 9 9
3827521622029945 2211087 12:35:29 49.02289103662905 8571 1 2 1 164 2 8571 4 4 5 5 5 5 5 5 5
3827526675860577 7423299 12:55:34 2.07064700842 272361 0 0 0 5 2 272361 1 1 2 2 2 2 2 2 2
3827555117536398 7985137 14:48:35 52.397834147836505 27953 0 2 0 159 3 27953 0 0 0 1 1 1 1 1 1
3827630983858627 7030367 19:50:03 22.36632434170269 25182 0 2 0 50 4 25182 2 3 3 3 3 3 3 3 3
3828666989497859 3340395 16:26:46 36.023436014901705 5406 1 0 0 158 3 5406 1 1 1 1 1 1 1 1 1
3828715630806892 7030367 19:40:03 39.443218429868026 25182 0 6 0 171 4 25182 1 2 4 4 4 4 5 5 5
3828747629692370 8238597 21:47:12 5.397318936083 200881 0 0 0 18 4 200881 1 2 3 3 3 3 3 3 3
3828928080972152 4058473 09:44:15 38.670507965153796 381 1 2 0 195 2 381 1 1 1 4 4 5 6 6 6
3828932308391302 5257388 10:01:03 24.54814661030833 77620 0 0 0 149 2 77620 6 6 6 6 6 6 6 6 6
3829048608269994 1418401 17:43:11 8.5772999614176 2419 1 0 0 50 3 2419 4 4 4 4 4 4 4 4 4
3829329719134026 4137589 12:20:13 9.390718715577595 8393 0 0 0 144 2 8393 0 0 0 0 0 0 0 0 1
3829344742745949 4958142 13:19:55 27.66617842243059 2031 0 4 0 108 3 2031 0 0 1 1 1 1 1 1 1
3829369019297319 8224219 14:56:23 59.2401741635319 10403 0 0 0 194 3 10403 2 2 2 2 2 2 2 2 2
3829452410786883 6939603 20:27:45 2.141128768541 1746 0 0 0 14 4 1746 3 3 3 3 3 3 3 3 3
3829777880256843 1188936 18:01:03 10.1423656515327 7194 0 2 0 44 3 7194 0 0 1 6 6 6 6 6 6
3830015382939045 3626982 09:44:47 41.26668321396425 5118 0 2 1 203 2 5118 4 4 4 4 4 4 4 4 4
3830018901529899 1692590 09:58:47 20.3931028487433 2977 0 0 1 37 2 2977 1 1 2 2 2 2 2 2 2
3830036471898683 6769513 11:08:36 42.43143721938864 7422 0 2 0 203 2 7422 1 1 2 3 3 3 3 3 4
3830075768184268 1431586 13:44:45 19.487645920030197 18 0 0 0 117 3 18 1 1 1 1 1 1 1 1 1
3830080541328195 3989188 14:03:43 20.208032778897497 72640 1 2 0 73 3 72640 4 4 5 5 5 5 5 5 5
3830113441395539 4851223 16:14:27 21.5334764049513 11125 0 0 0 151 3 11125 5 5 5 5 5 5 5 5 5
3830223189140499 7460165 23:30:33 0.1301570543130004 101550 0 0 0 9 4 101550 1 1 2 2 2 2 3 3 3
3830436444509770 4243758 13:37:57 10.283317270582 76 0 0 1 22 3 76 2 2 2 2 2 2 2 2 2
3830515113046381 7534170 18:50:33 13.799262425047646 27382 0 2 0 181 3 27382 0 0 1 1 1 1 1 1 1
3830876779629803 1482703 18:47:41 24.30712683336861 403 0 2 0 103 3 403 1 1 3 3 3 3 3 3 3
3831121483684468 4178345 11:00:03 33.36778146077953 1919 0 0 0 206 2 1919 2 3 3 3 3 3 3 3 3
3831144787650369 7619123 12:32:39 10.656231187330102 287664 5 0 0 111 2 287664 2 3 5 5 5 5 5 5 5
3831187493724925 2378930 15:22:21 26.460908000748404 458 0 0 0 179 3 458 4 4 4 4 4 5 5 5 5
3831224067650498 6010372 17:47:41 22.864827777654604 162 5 2 0 113 3 162 0 0 1 1 1 1 2 2 2
3831498006817782 8188232 11:56:13 37.19926710362793 10779 0 0 0 213 2 10779 0 0 0 0 0 0 0 1 1
3831498295900024 2152478 11:57:21 43.33149988992096 689 0 2 1 163 2 689 1 1 2 2 2 2 2 2 2
3831574720541848 5257388 17:01:03 11.0268757318477 77620 0 0 0 105 3 77620 4 4 5 5 5 5 5 5 5
3831644027147976 7424214 21:36:27 44.03063301774942 28698 0 2 0 128 4 28698 1 2 2 2 2 2 3 3 3
3831855260505793 8023149 11:35:49 14.3201685709371 21802 0 1 0 52 2 21802 4 4 5 5 5 8 11 11 11
3831947082368304 2501310 17:40:41 36.448143767447746 1088 1 0 0 105 3 1088 3 3 3 4 4 4 4 4 4
3832245871918891 8184754 13:27:58 27.16785513547954 82038 1 0 0 188 3 82038 3 3 3 3 3 5 5 5 5
3832283050271664 6864463 15:55:41 8.514578545766 6 0 0 1 13 3 6 0 0 0 0 0 0 3 3 3
3832521177878729 8124819 07:41:56 54.533397818385716 9762 0 0 0 215 2 9762 1 1 3 5 6 9 9 9 9
3832559308289700 5125609 10:13:27 8.569610060719599 65139 0 2 0 82 2 65139 0 0 0 2 3 6 12 12 12
3832748945181771 2946045 22:47:00 16.7469122827262 18415 0 4 0 86 4 18415 2 2 2 2 2 2 3 3 3
3833370847286591 2454480 15:58:13 12.552372259015002 7503 0 4 0 21 3 7503 5 5 5 5 5 5 5 5 5
3833422173106728 2454480 19:22:09 24.547766597732 7503 0 2 1 33 4 7503 3 3 3 3 3 3 3 3 3
3833589819260073 5566701 06:28:20 7.66232614573185 37721 0 2 0 35 1 37721 2 2 3 3 3 3 3 5 5
3833740411781300 4391077 16:26:44 24.25476222665074 82 0 0 0 110 3 82 1 1 1 1 1 1 1 1 1
3834171950283853 8241251 21:01:31 31.823478673829193 367296 0 2 0 212 4 367296 0 0 0 0 0 0 2 2 2
3834392890027565 7357960 11:39:26 30.44299791613909 533 0 0 0 200 2 533 1 1 1 2 2 2 2 4 4
3834558128944964 2381208 22:36:03 14.765124280388 4781 0 0 0 50 4 4781 7 7 7 7 7 7 7 7 7
3834671555134073 5035192 06:06:46 11.0232483200612 7531 0 0 0 41 1 7531 1 1 2 4 5 5 5 5 5
3834761175025422 5578034 12:02:53 51.64555633626272 3482 0 2 1 194 2 3482 0 0 0 0 0 1 2 2 2
3834900388392859 1188936 21:16:04 15.8137115504135 7194 0 2 0 48 4 7194 1 1 1 1 1 1 1 1 3
3835108631062663 6739859 11:03:33 32.28497724111786 221 0 0 1 151 2 221 0 0 1 1 1 1 1 1 1
3835224100481767 2381208 18:42:23 -0.5732868873284 4781 0 0 0 7 3 4781 4 5 5 5 5 5 5 5 5
3835306127734154 7433998 00:08:20 41.95636488982425 10043 0 2 1 195 1 10043 2 3 5 5 5 7 8 8 8
3835561729347095 8216680 17:04:00 7.343531812160001 267284 0 0 0 20 3 267284 1 1 1 1 1 1 1 2 2
3835582126409724 6472320 18:25:03 38.97136812283974 44426 0 0 0 206 3 44426 1 2 2 2 2 2 2 2 2
3835927119677795 7978211 17:15:56 46.233594632954684 968 0 0 0 179 3 968 0 0 0 1 1 1 1 1 1
3835998687731366 6472320 22:00:15 16.0707562914139 44426 0 0 0 74 4 44426 1 1 1 1 1 1 1 1 1
3836017221918885 6388939 23:13:58 13.138043867779649 20 0 0 0 105 4 20 0 0 0 0 0 0 0 0 2
3836732628103384 5658948 22:36:44 33.31047560403914 26 0 2 0 206 4 26 2 2 2 2 2 2 4 13 77
3836879277494935 4021317 08:19:28 36.3673254643041 906 0 0 0 208 2 906 1 2 2 2 2 2 2 6 13
3837036081110785 6184323 18:42:33 37.964196095251296 1125 4 2 1 165 3 1125 0 0 0 0 0 0 2 3 3
